 CBFA1	 Autosomal dominant 
 PEBP2A1	 Autosomal dominant 
 AML3	 Autosomal dominant 
 CCD	 Autosomal dominant 
 CLCD	 Autosomal dominant 
RUNX2	 Autosomal dominant 
 CBFA1	 Autosomal dominant 
 PEBP2A1	 Autosomal dominant 
 AML3	 Autosomal dominant 
 CCD	 Autosomal dominant 
 CLCD	 Autosomal dominant 
RUNX2	 Autosomal dominant 
 CBFA1	 Autosomal dominant 
 PEBP2A1	 Autosomal dominant 
 AML3	 Autosomal dominant 
 CCD	 Autosomal dominant 
 CLCD	 Autosomal dominant 
PITX1	 Autosomal dominant 
 PTX1	 Autosomal dominant 
 BFT	 Autosomal dominant 
 POTX	 Autosomal dominant 
 CCF	 Autosomal dominant 
 LBNBG	 Autosomal dominant 
HPGD	 Autosomal dominant 
 PGDH1	 Autosomal dominant 
 PHOAR1	 Autosomal dominant 
ABCB1	 None 
 PGY1	 None 
 MDR1	 None 
 IBD13	 None 
 CLCs	 None 
NLRP3	 Autosomal dominant 
 CIAS1	 Autosomal dominant 
 FCU	 Autosomal dominant 
 FCAS1	 Autosomal dominant 
 NALP3	 Autosomal dominant 
 PYPAF1	 Autosomal dominant 
PAX6	 Autosomal dominant 
 AN2	 Autosomal dominant 
 MGDA	 Autosomal dominant 
 FVH1	 Autosomal dominant 
PAX2	 Autosomal dominant 
 PAPRS	 Autosomal dominant 
 FSGS7	 Autosomal dominant 
PAX6	 Autosomal dominant 
 AN2	 Autosomal dominant 
 MGDA	 Autosomal dominant 
 FVH1	 Autosomal dominant 
PAX6	 Autosomal dominant 
 AN2	 Autosomal dominant 
 MGDA	 Autosomal dominant 
 FVH1	 Autosomal dominant 
YAP1	 Autosomal dominant 
 COB1	 Autosomal dominant 
YAP1	 Autosomal dominant 
 COB1	 Autosomal dominant 
MSH2	 Autosomal dominant 
 COCA1	 Autosomal dominant 
 FCC1	 Autosomal dominant 
